Tanggal,Rating,Komentar,Word Count,batch,Content Quality,Subscription & Pricing,UI/UX,Functionality,Technical & Access
2024-03-23 18:59:18,3.0,Sebaiknya sih kalau itu berita digratiskan saja untuk umum kasian kalau disuruh bayar premium dulu kalo buat baca berita jadinya kayak ngga iklas ngasi berita,25,gt20,,-1.0,,,
2024-03-20 11:31:51,4.0,Tolong sediakan tampilan layout seperti berita digital pada umumnya juga di korannya. Bisa cek di tampilan aplikasi koran tempo. Kita buka koean di ponsel jadi harus repot zoom in zoom out dulu.,32,gt20,,,0.0,0.0,
2024-02-20 13:53:52,1.0,Kompas memilih jadi partisan di politik Indonesia sejak 2023. Pers bukan lagi jadi pilar ke 4 demokrasi. Kompas mencoret sejarah panjangnya sebagai satu2nya media terpercaya. Ironi,26,gt20,-1.0,,,,
2024-01-04 20:35:30,5.0,Aplikasi ini sangat membantuku peroleh informasi. Penghargaan yang amat banyak kompas dapatkan membuatnya terpercaya. Apalagi sudah lama ia berkecimpung menampung amanat rakyat. Recomended sekali. Rubrik sastra yang tersedia pun cukup memuaskan. Kita bisa baca karya berkualitas dengan mudah.,38,gt20,1.0,,,,1.0
2024-01-01 23:31:38,3.0,kenapa tampilan ePaper nya muncul nama file di sebelah kanan yang menutupi teks sehingga menyulitkan membaca. khusus nya di akses menggunakan handphone. sementara di akses di tablet aman aja. mohon info bagaimana cara supaya tidak muncul nama file nya,39,gt20,,,-1.0,,
2023-12-16 00:03:22,2.0,"mohon maaf admin kompas, ijin menyampaikan untuk membuka artikel atau berita dalam kompas harus belangganan, apakah boleh secara GRATIS untuk memudahkan para pelajar dan mahasiswa untuk membaca berita dengan tidak memerlukan biaya. ada gratis tapi hanya untuk tiga kali saja. itu belum cukup puas buat para pelajar dan mahasiswa. Terimakasih",50,gt20,,-1.0,,,
2023-12-10 09:19:40,3.0,Salam sejahtera kita semuaSemoga mendapat RahmatNya .Saya senang membuka Kompas kerna banyak berita berita yang pentig perlu diketahui sebagai pelajaran bagi kita semoga Kompas Sokses selalu Amiin YRA HjSaniah Tgl 10 Disember 2023,33,gt20,1.0,,,,
2023-10-16 13:36:44,5.0,"Aplikasi Kompas.id ini sangat berguna sekali, semenjak saya menggunakan aplikasi ini, saya bisa mengetahui update berita terbaru, mantep banget guys 🤩🤩👍👍",21,gt20,1.0,,,,
2023-10-16 04:12:51,5.0,"aplikasi berita bagus di tengah banjirnya informasi. baca kompas.id banyak ulasan, mencerahkan, bukan sekadar berita. search engine-nya mungkin bisa diperbaiki supaya pencarian lebih mudah.",24,gt20,1.0,,,,
2023-09-26 20:14:43,5.0,"Konsonan langit yang akan menjadi sebuah takdir cinta kita, menjadikan hamparan bahwa saksi ini, detik ini, secara sinaran ultrafeng yang mulai dinaungi oleh greenday akan menjadi cranberries cinta kita menjadi nyata. Aku sudah mempersembahkan terjun dari helikopter untuk kamu, sayang... by. vicky prasetyo",43,gt20,,,,,
2023-09-11 01:29:33,4.0,bLom melihat ada minusnya ntar kaLo da minusnya siap di komen ya? dan di perbaiki. tapi berusahalah untuk terus menjadi berita terkini,22,gt20,,,,,
2023-09-04 05:12:32,4.0,"SAYA SUDAH MENCOBA BETBSGAI APLILASI NAMUN ADA SAJA KENDALA YANG SAYA HADAPI DAN MENBACA TAWARAN APLIKASI INI KEKIATANNYA SANGAT BAGUS MAKA SAYA MAU MENCOBANYA, WASSALAM.",25,gt20,,,,,
2023-08-16 15:31:03,5.0,"Aplikasi yang sangat dibutuhkan bagi kaum anak muda, sangat recommended untuk berlangganan dengan segala fitur kerennya. Dari kompas muda, bahkan game edukatifnya. Luv bgt pokoknya...",25,gt20,1.0,1.0,,,
2023-06-12 08:10:47,5.0,"Untuk edisi e paper, pada setiap halaman, disamping kanan, selalu tertera nomor/angka2. Keberadaan nomor/angka ini menutupi sebagian teks berita, sehingga pembaca kesulitan untuk membaca teks berita. Hal ini sangat menganggu kenyamanan.",31,gt20,,,-1.0,,
2023-05-13 08:58:06,1.0,"Kekurangan nya: kurang menarik mata dan tidak dapat di salin, kalau boleh sih harusnya bisa di salin karena para Mahasiswa atau Siswa sering memiliki tugas makala",26,gt20,,,-1.0,-1.0,
2023-04-27 02:00:08,5.0,sangat cocok bagi Anda ketahui sebelumnya yang hanya bisa pasrah saja dan kapan saja tanpa ada batasan usia kehamilan sekitar pukul penjualan mobil Honda Brio Satya dan darma jaya Cisauk Tangerang Selatan Banten Jakarta DKI Jakarta Jakarta barat Jakarta Selatan Banten dan Jawa timur dan barat komplit,47,gt20,,,,,
2023-04-08 09:06:17,5.0,"PEMBIARAN PEMERINTAH dengan membibiarkan Galian C di wilayah Bekasi,kecamatan serang baru desa sirna jaya,seakan pemerintah setempat turup mata,kami sebagai warga masyarakat,tida seruju dengan ada nya perusahaan iru,karena sangat mengganggu aktipitas masyarakat,reutama ,jalanan rusak,",33,gt20,0.0,,,,
2023-04-08 05:24:10,1.0,"Bingung caranya berhenti berlangganan, udah ikuti instruksi tapi ga ketemu langkah yang diarahkan di petunjuk berhenti berlangganan. Ribet. Hal mendasar begini mestinya tinggal klik, selesai. Ga recommended buat yang cuma mau coba-coba.",32,gt20,,-1.0,,-1.0,
2023-02-21 15:47:04,2.0,Nama lengkap Dr Arifuddim MM sangat tertarik berita 2 ulasan sport sepak bola tennis berenang dan juga ulasan politik dalam negeri danluar negeri dan perkembangan sektor Maritim dan pelajaran di negeri kita sebagai salah satu negara maritim terbesar didunia terima kasih Atas perhatian wassalam,44,gt20,0.0,,,,
2023-02-11 02:15:05,5.0,Baru saya sadari ternyata zoom-in dengan cara tap 2 kali saat membaca e-paper itu berbeda-beda. Kalo tap nya di text konten akan ngezoom-in sesuai ukuran layar. Kalo tap nya di gambar akan menyesuaikan ukuran layar. Mantap dah gak usah repot² ngezoom pake 2 jari. Makin nyaman baca koran sambil tiduran.,50,gt20,,,0.0,0.0,
2022-12-16 22:02:07,1.0,"Sudah berlangganan, tapi tetap tidak bisa akses epaper, lewat shopeepay udah terbayarkan padahal. Rugi malah tidak ada pemberitahuan tidak ada layanan",21,gt20,,,,-1.0,-1.0
2022-12-14 06:53:39,5.0,"KUHP baru ltu utk. Orang orang yang.suka mengganggu, sbg. orang orang..midodereni, boyokku mau di bikin sakit terus, tidak BISA : BERHENTI.",21,gt20,,,,,
2022-12-08 04:26:59,5.0,bagus sekali aplikasi nya menbuat kita jadi ga ketinggalan impormasi cuma sayang kita hrs berlangganan dgn mahal di saat ekonomi sprti ini saya rasa itu sngt memberatkan pdhl impormasi itu hak masarakat tapi knpa hrs di bebankan dgn harga yg mahal mungkin hanya beberapa orang aja yg mau berlangganan tdk menjangkau semua kalangan masarakat.,54,gt20,1.0,-1.0,,,
2022-12-02 16:32:32,5.0,"""Media kompas tetaplah menjadi dirimu sendiri dan corong bagi seluruh isi bumi dan langit untuk menyuarakan hal benar kalau itu benar dan salah kalau itu salah walau mimis moncong senjata ada di kepalamu""",33,gt20,0.0,,,,
2022-10-27 10:36:27,3.0,"padahal produk jurnalistik mah jangan pake bayar kalau mau lebih menguntungkan, kan menyediakan informasi bagi khalayak masyarakat, nah uang nya dimana ya itu nanti dari orang yang pasang iklan, kalau bayar gini kan terbatas aksesnya, makanya tidak populer, tapi kembali lagi terserah kalian",43,gt20,,-1.0,,,
2022-10-17 15:29:47,4.0,"Bagus aplikasinya, beritanya selalu terupdate termasuk epapernya meski nggak selalu. Dan kalau bisa tambahkan efek 3D pada epapernya ketika berpindah halaman, agar terlihat seperti asli👍",25,gt20,1.0,,,0.0,
2022-10-11 11:34:30,2.0,"isinya bagus, cuma setiap bulan saat saya membayar perpanjangan langganan Kompas.id dengan dipotong pulsa Indosat, selalu ada error, dan setiap bulan saya harus menghubungi Customer Service Kompas agar Kompas.id saya bisa diakses dan tidak ada perubahan perbaikan. Mohon bantuannya untuk perbaikan agar setiap saya memperpanjang langganan akses Kompas.id tidak ada kendala lagi dan bisa cukup praktis saat dipotong pulsa Indosat saya setiap bulan. Terima kasih",65,gt20,,-1.0,,,-1.0
2022-10-07 10:34:34,5.0,Selama saya baca beritanya sangat menarik ketika diulik terutama investigasi. Pertahankan untuk redaksinya buat beritanya jangan terjebak dengan blunder masalah dan problematika di Indonesia.,24,gt20,1.0,,,,
2022-10-06 11:42:16,1.0,"kl langganan ga bisa langsung masih harus lapor admin untuk aktifasi. ada bug, berupa notifikasi blm dibaca, walau sudah buka semua notifikasi.",22,gt20,,,,,-1.0
2022-10-05 06:17:46,2.0,"Update terakhir justru membuat tidak nyaman, setiap membaca 1 artikel selalu kembali ke artikel paling baru/paling atas sehingga harus scroll ke bawah yg kadang2 butuh waktu lama",27,gt20,,,-1.0,,-1.0
2022-09-26 10:25:34,4.0,"Tolong Kompas.id, font-nya setelah update aplikasi Android kok jelek sekali, pusing bacanya. Lebih bagus font sebelumnya. Tolong kembalikan font yang lama. Atau setidak-tidaknya beri kami opsi untuk menggunakan font yang lama. Terimakasih.",32,gt20,,,-1.0,,
2022-09-19 12:43:30,5.0,"Saya berlangganan harian Kompas lebih dari 50 tahun, selain liputan berita nya luas dan aktual, opini dan analisis nya, yang terpenting Kompas konsisten sebagai pelopor penggunaan bahasa Indonesia yg baik dan benar.",32,gt20,1.0,,,,
2022-09-10 07:51:25,1.0,"Independen terpercaya?? yakin ga tuh?Kayaknya kompas udah kehilangan arah. Makin kesini makin kelihatan framing yg disajikan tergantung uang dan kekuasaan.. Yg penting cuan, independensi nomer sekian",26,gt20,-1.0,,,,
2022-09-10 07:40:08,1.0,"Saya kurang suka akan Harian kompas, Krn beritanya yg terkadang membuat saya jengkel dan puncak daripada eskalasi selama ketidak sukaan saya thdp media ini ada soal berita ttg jahatnya korupsi tetapi ditulis ""Korupsi Bukan Lagi Kejahatan Luar Biasa"" dg memuat photo ARB... Yg Seolah² menunjukan kesan bhw yg mengatakan itu adalah ARB",52,gt20,-1.0,,,,
2022-09-01 14:42:38,1.0,"Kenapa selalu mendapat info bahwa saya belum langganan ya? Padahal sudah bayar langganan. Akhirnya coba batalin layanan, lalu langganan kembali. Hasilnya bisa dan aman. Tetapi keesokan harinya error kembali.",29,gt20,,,,,-1.0
2022-08-31 20:36:08,3.0,"Big love for you! Tapi sayang banget mau apa apa harus premium, baca berita dua kali juga harus premium..🤦 ya kalo e-paper nya premium saya maklumi ya orang koran kerats aja ada harganya. Tapi untuk membaca sebuah berita artikel untuk kedua kalinya kok ya harus banget pake premium. Tapi jujur beritanya bagus bagus 🥲",54,gt20,,-1.0,,-1.0,
2022-08-12 00:53:46,5.0,"Tolong kompas beritakan lebih banyak tentang sawit. Kami petani sawit dizalimi oleh kebijakan pajak pemerintah yg tinggi (pe,bk dan fo dmo ) dan pengabaian pemerintah terhadap kami dgn harga murah yg ditetapkan sepihak oleh pabrik sawit tanpa adanya sanksi thd mereka.",41,gt20,0.0,,,,
2022-08-09 17:26:33,5.0,"Sangat suka dengan kualitas sajian berita dan fotonya yang luar biasa. Aplikasinya juga sangat mudah digunakan, dan punya beberapa fitur unik yang sangat berguna, misalnya mengubah text menjadi suara.",29,gt20,1.0,,1.0,,
2022-08-02 11:56:26,1.0,"Saya sudah berlangganan, tapi kenapa sampai sekarang statusnya masih belum aktif? Padahal saya sudah mendapat email bahwa langganan saya sudah berhasil",21,gt20,,,,,-1.0
2022-07-12 00:54:42,5.0,"Saya bekerja sebagai penilai sejak tahun 1981,pernah Menjadi sekretaris Jenderal Asosiasi GAPPI(Gabungan Perusahaan Penilai indonesia).GAPPI telah dibubarkan pemerintah diganti oleh MAPPI yang juga dilahirkan oleh GAPPI",26,gt20,,,,,
2022-06-08 14:53:52,5.0,"Dapat berita dan ulasan terbaik, di mana pun sesuai waktu yg diperlukan... ndak ribet juga utk jd pelanggan, bisa diatur sesuai kebutuhan. Terima kasih Kompas.id",25,gt20,1.0,1.0,,,
2022-06-05 15:24:53,4.0,Awal saya sudah berlangganan. Trus kemudian tidak perpanjangan. Ketika saya mau langganan kembali Metode ditolak sistem. Padahal sebelum sama. Dipotong pulsa. Mohon solusi.,23,gt20,,-1.0,,,
2022-04-08 09:02:20,5.0,"Pelayanan admin sangat responsif, awalnya saya terkendala akses padahal sudah berlangganan, tetapi dipandu dengan baik by wa, sekarang alhamdulillah sudah bisa akses tanpa kendala, sukses selalu Kompas.",27,gt20,,,,,1.0
2022-02-23 12:21:44,3.0,"Saya masuk di PenulisKompas. Lumayan ribet.😇. untuk masuk ke Kompas.id Berulang"" coba, solusi mudahnya dong. Yg mudah dibuat nda usah ribet, yg sulit dicarikan solusi termudah. Bagaimana spy maju (ke depan), nyatanya apa"" supaya bayar. Kirim karyaku sejak tahun 1990 (puisi, cerpen, opini) belum 1 pun pernah tayang di versi cetak. 1990-2022 artinya 32 tahun. Salam, (Agustinus Andoyo Sulyantoro, S.Pd.) Nama pena: Lintang Alit Wetan",65,gt20,,,-1.0,,-1.0
2022-01-31 07:53:36,5.0,"Kompas dari dulu adalah koran yg saya sukai berita dan opininya terpercaya..menjaga Indonesia tetap bersatu dan politisinya dan pemikinya punya moral,logika etika dan integritas...",24,gt20,1.0,,,,
2022-01-20 01:08:21,1.0,"Gimana sih? Sudah langganan e paper tapi giliran mau dibuka suruh langganan lagi. Di klik langganan, keterangan sudah berlangganan. Ini saya yang bego atau gimana",25,gt20,,,,,-1.0
2022-01-14 09:01:04,2.0,"Dapet kupon langganan gratis lewat penukaran poin mytsel, berhasil, tapi tetep ga ngaruh, epaper bisa di dowbload kalo langganan yg 50k terus ngapain ada tukar poin dpt voucher berlangganan? Hey segera diperbaiki ini",33,gt20,,-1.0,,-1.0,
2021-11-23 09:07:51,4.0,"Kemarin saya kesulitan membuka aplikasi dan tidak bisa login, baik lwat email ataupun google. Tapi setelah menyampaikan keluhan lewat wa admin kompas akhirnya dibantu dan saya bisa kembali mengakses aplikasi. Terima kasih admin.",33,gt20,,,,,-1.0
2021-10-12 06:11:47,5.0,Aplikasi kerenn.. Min biasanya e-paper saya terbit pukul 1.00 tapi hari ini terbit kok pukul 6 apa karna aplikasi saya yak???,21,gt20,,,,0.0,
2021-10-10 10:59:48,1.0,"Sumber berita berkualitas tetapi yang dibungkus aplikasi sampah. Akun sudah berlangganan tetapi tidak bisa diakses, sudah coba logout dan login kembali dan sudah hapus memori tetap tidak bisa. Sangat mengecewakan.",30,gt20,1.0,,,,-1.0
2021-08-29 05:08:41,1.0,"Buat baca berita harus berlangganan 50k, padahal berita yg sama dapat dengan mudah dicari di internet lainnya dengan mudah dan gratis",21,gt20,,-1.0,,,
2021-07-29 08:40:47,5.0,"Kenapa sejak revisi Mei 2021, kok ngga bisa landscape? Sebelumnya bisa. Padahal bbrp infografik Kompas disajikan landscape, jika bisa preview landscape, resolusi print screen nya akan lebih bagus utk keperluan sharing. Kalau ngga, semua infografis tolong dibikin portrait saja. Tq.",40,gt20,,,-1.0,,
2021-07-28 22:34:09,5.0,"Terima kasih Kompas, telah menjadi sahabat, setiap hariku. Membaca Kompas, seperti membaca Indonesia. Sebab Kompas, termasuk media nasional yang selalu terdepan mewartakan ragam fakta, figur, dan aneka peristiwa secara cepat dan aktual dari daerah-daerah di Indonesia. Tetap jadi kompas, pemberi arah dan jalan dalam mengarungi lautan dan hutan rimba, sebagaimana yang dicitakan Bung Karno. Salam, Merdeka✊🇮🇩",56,gt20,1.0,,,,
2021-07-04 15:08:34,5.0,Aplikasinya cepet banget dibenahi yang masalah ui buku. Saran saya untuk bukunya diupload seperti komik2 . Biar anak muda makin suka apps nya.,23,gt20,,,,0.0,1.0
2021-07-04 02:37:47,5.0,"mohon info, kenapa setelah update aplikasi tidak dpt membaca e-paper? Selalu kluar minta dilakukan langganan trus(posisi sy sdh berlangganan), per tgl 4 juli mendapatkan update lagi. skrng br bs berjalan secara normal. terimakasih responnya",34,gt20,,,,-1.0,-1.0
2021-07-03 17:18:10,1.0,"Dulu epaper bisa dibaca walaupun sedang offline. Sekarang harus online dulu supaya bisa baca. Kalau begitu, buat apa ada fungsi download epaper? Payah sekali. Diupdate malah kualitasnya menurun",28,gt20,,,,-1.0,
2021-03-02 05:26:23,5.0,"Ketimbang Baca TEMPE Bagus Baca KOMPAS. Lebih berimbang, tetap beritika dalam pemberitaan baik bagus dan buruk soal kinerja Pemerintah, kritis dalam penyampaian untuk menegakan jurnalisme yang independen. SALUT. JANGAN SAMPAI SEPERTI TEMPO jadi SAMPAH.",34,gt20,1.0,,,,
2020-12-20 06:09:18,5.0,"Aq mnta beritanya kompas. id, lebh di prluaskn lagi sampai dunia biar yng pmbacanya mnkmtmtti lebh Luas oke!!!nmbh.dan jngn di mhlkn biayanya (usullan dari49035 )waslmmuallaikm wr.bk",26,gt20,0.0,,,,
2020-12-19 20:34:03,5.0,Kompas Selalu Menjaga Wibawa Pemerintah Walau ada Kritik Dari Kompas Itu Untuk Oknum Kompas selalu menjaga wibawa pemerintah walau ada kritik dan Kompas,23,gt20,0.0,,,,
2020-12-17 00:18:35,1.0,Sangat tidak membantu untuk dapat info secara rinci karena harus berlangganan dulu 😭😭 Saya tidak suka aplikasi ini ... Mohon maaf sebelumnya tapi itu pengalaman saya dengan app ini 🙏,30,gt20,,-1.0,,,
2020-12-15 21:21:02,4.0,"saran untuk kompas id , tolong mudah kan proses transaksi berlangganan di situs kompas.id , kalo bisa one clik pay , dan lebih responsif setelah transaksi , kendala utama adalah setelah pembayaran harus menunggu lama untuk dapat di proses , dan juga harus mengisi ulang formulir identitas setiap berlangganan.terimakasih",49,gt20,,0.0,,0.0,
2020-12-08 10:03:05,1.0,Ga independen....jadilah media itu ibarat oposisi bagi pemerintah...g selalu pemerintah itu selalu benar....dan g selalu juga rakyat itu salah berimbanglah dalam menulis suatu berita,24,gt20,-1.0,,,,
2020-10-27 04:25:01,5.0,"Sy apresiasi bintang 5 namun tentunya, msh sudi selalu dgn perbaikan dari pendapat netijen lain atau dengan pertimbangan yg efektif. Hehe... Tp sy mau tnya nih, kompasiana aplikasi hp vers belum ad y min..? Soalny pasti ada yg gak selalu pegang laptop untuk tulis sesuatu.. Trims",46,gt20,1.0,,,,
2020-10-01 14:34:25,5.0,Wah ini paling ok karena saya dulu kerja di toko buku Gramedia grup kompas sangat perhatian dgn rakyat kecil terutama karyawannya sangat diperhatikan masa depannya waktu pak Jacob utama masih ada 30 tahun saya kerja disini is ok th1979 SD 2008 nl Nopember terimakasih pak Jakob semoga amal baiknya diterima Alloh yme,52,gt20,,,,,
2020-09-09 23:51:18,5.0,"Berita lebih komprehensif, dan tidak memihak dan memang lebih objektif di lapangan Semoga dengan kompas.id terus berkembang kedepannya. Dan layanan semoga di permudahkan bagi semua kalangan masyarakat",27,gt20,1.0,,,,
2020-09-06 10:01:17,1.0,"SAYA KECEWA, BERITA KADALUARSA TERMASUK LOWONGAN KERJA EMANG INI TH BERAPA HELLOOWW.. YG RELEVAN DIKIT DONG BIAR BERMANFAAT BUAT MASYARAKAT INDONESIA. APA G BISA TERMASUK LOWKER DI UPDATE NGIKUTI TH HYA. BAIKNYA DI KLARIFIKASI JGAN MEMUAT BERITA SEPERTI ORANG AWAM TENTANG MEDIA,",42,gt20,-1.0,,,,
2020-08-27 10:11:51,5.0,"kompas tingkatkan lagi profesionalisme mu,,,, selalu berikan berita berita yg kredible , , dg itu maka masyarakat akan percaya padamu,,,, salam buat kak rosi silalahi",25,gt20,1.0,,,,
2020-08-05 13:07:52,5.0,"baru saja coba dapat gratisan 3 bulan dari traveloka, sangat keren, tanpa iklan, beritanya daging semua, kalo malas baca bisa dibacain sama sistem, plus bs buka e paper, benar2 value for money",32,gt20,1.0,1.0,1.0,,
2020-07-05 11:38:31,1.0,Media tidak berbobot. Menyebarkan hoak. Judulnya tidak sesuai dengan kenyataan. Terbukti kerusuhan di Pekanbaru. Ojol bertindak bukan tidak ada sebab. Salah satu pengemudi ditendang dan dianiaya wajar lah ojol mengamuk. Nyesal saya download aplikasi mu. Kompas,36,gt20,-1.0,,,,
2020-07-04 00:15:17,5.0,"Di tahun berapa kalian tahu kalau kompascom berbeda dengan kompas.id ? Beneran dah adanya kompas.id membuat gw yang ga percaya berita kembali percaya lagi dengan berita karena semua beritanya di buat dengan akurat lengkap sama data-data yang benar2 prinsip jurnalistik tanpa unsur politik. Berbeda dari aplikasi2 berita yang hampir semuanya dibuat agar mancing orang baca biarpun isinya ga bagus, berita di kompas.id dibuat sesuai dengan tujuan berita. Ga rugi sih langganan 50.000 sebulan",73,gt20,1.0,1.0,,,
2020-06-21 17:24:57,5.0,Selamat pagi pak guru yang telah kamu lakukan saat ini aku masih sayang kamu juga harus di lakukan di musim hujan gini masih banyak yang suka kamu tonton di dalam negeri idaman itu yg bikin aku nangis lagi ya allah semoga panjang dapat membuat hidup lebih sehat dan kuat agama,50,gt20,,,,,
2020-06-06 14:17:53,5.0,"Kompas masih belum tercemar oleh pengusaha hitam seperti yang membeli saham detik dan tempo, yg membuat kehilangan etika jurnalistik tidak ada.",21,gt20,1.0,,,,
2020-06-06 01:32:01,5.0,Semoga tetap konsisten selalu pada jalur nya..jadila untuk bisa di percaya dan bisa mencerdaskan anak bangsa..jgn sampai kaya tetangga sebelah..berita yg tida kradibel..clikbait yg sebentar lagi punah,27,gt20,0.0,,,,
2020-06-05 21:48:06,2.0,"Kasih bintang 2 dulu aja.tolong jangan ikut2an berita yg provokasi dan main politik kaya media mainstream tempo, CNN indonesia dan detik ..actual dan real aja beritanya pasti anda bisa jadi bintang 5. Dari dulu aku suka dengan kompas sampai bertahun2 langganan korannya. Please keep honesty with your news ok ..good luck",51,gt20,-1.0,,,,
2020-06-03 00:42:09,5.0,"Alasan saya pribadi lebih menyukai baca berita Kompas.id daripada portal berita online gratisan: • Kompas.id arus update beritanya tidak ngebut, jadinya kualitas konten berita Kompas.id dibahasnya lebih mendalam dan gak gegabah. Ini yang paling saya suka 💙. • Tampilan aplikasi Kompas.id bersih dari banner iklan dan gak disusupi video autoplay di dalam artikel. • Iuran langganan 50 ribu sebulan termasuk murah, eh dapet e-koran juga. Mantap.",66,gt20,1.0,1.0,1.0,,
2020-05-30 16:57:13,4.0,"Bagus, cantik. Tapi UInya belum konsisten. Aneh aja ada warna biru tua, biru muda, dan gradasi. Mending biru tua sih khas Kompas.",22,gt20,,,0.0,,
2020-04-16 16:05:15,5.0,Kompas sudah terkenal selama puluhan tahun dengan produk jurnalistiknya yang berkelas dan berkualitas. Apalagi di tengah jaman modern saat ini kompas mampu membuat aplikasi digital yang mudah digunakan. Saat wabah ini kompas juga peduli dengan masyarakat karena menggratiskan layanan epaper untuk semua,42,gt20,1.0,,,,
2020-04-06 14:46:34,5.0,"Permisi, maaf kalo agak OOT, saya ingin sedikit protes, tadi saya dapat notifikasi dari Kompasiana mengenai survei Kompasiana sendiri, tapi saya tidak bisa login, saya juga berpikir untuk mengisi waktu luang dengan menulis lagi di Kompasiana. Mohon di perbaiki lagi fitur login dan kolom menulis di webnya melalui smartphone, saya tidak bisa login dan menulis tadi, padahal hp ngk kentang wkwkw,, berhubungan Kompasiana tidak punya aplikasi, saya mohon maaf protes di kolom aplikasi ini. 🙏",75,gt20,,,,,
2020-03-17 05:17:41,5.0,"Bagus. Akhirnya 'kompas dalam genggaman'. Bisa diajak menjadi teman ngopi di pagi hari. Terkait Aplikasi, apakah TTS bisa digunakan untuk versi online (e-paper)? Jika bisa, bagaimana dengan kupon yang dimaksud, dari mana mendapatkannya? Terima kasih jika berkenan Jawab",38,gt20,1.0,,,0.0,
2020-03-13 10:14:50,1.0,Saya sdh berlangganan Kompas Premium + Koran dan sudah di transfer juga pada saat yg sama tpi sampai skrg paket berlangganan saya masih tertahan. Perlu berapa lama untuk diproses sbnrnya berlangganan dikompas... Rugi sehari dong saya.,36,gt20,,-1.0,,,-1.0
2020-02-01 20:41:26,4.0,"Saya berlangganan e-paper setiap kali membuka selalu mendownload untuk membaca, sebaiknya sudah bisa tersimpan dalam bentuk softcopy PDF, jadi setiap akan membaca koran e-paper tidak perlu lagi mendownload dan juga tidak akan membuat berat sistem pada aplikasi (untuk saat ini lemot untuk memindah halaman setiap kali membaca e-paper)",48,gt20,,,,-1.0,-1.0
2019-11-07 18:02:43,3.0,"Artikelnya kebanyakan berbayar, kurang leluasa untuk membaca padahal beritanya menarik, tau banyak berbayar jadi malas buat membaca. Jadi nilai paling minus dari kompas.id. Bukan nya gak bisa bayar, akan tetapi untuk 50k perbulan menurut saya terlalu expensive buat berita yang bisa dicari bebas di internet.",45,gt20,1.0,-1.0,,,
2019-10-30 16:42:45,3.0,"Rubrik Jendela tidak disertakan di kemasan cetak. Payah. Padahal saya sudah menginginkan rubrik ini disertakan di kemasan cetak. Kalau mau baca, kudu bayar yang nilainya sampe sejuta. Sangat payah.",29,gt20,,,,-1.0,
2019-09-29 23:36:40,2.0,"Kok saya sudah berlangganan perbulan 50ribu ,knp harus tetap mendownload jika membuka e paper ??? Download nya pun harus pertanggal koran yang mau kita lihat dan ketika apliksi di tutup ,pas mau buka lagi kenapa harus mendownload lagi ya ? Padahal kan sudah di download .tolong di perbaiki aplikasinya,kalau kayak begini terus kan membuang quota .",56,gt20,,,,-1.0,-1.0
2019-08-03 12:08:26,5.0,Ternyata asyik baca berita berkualitas dengan langganan premium di Kompas. Harga terjangkau dan bebas akses ke semua fitur Kompas. Bravo Kompas. 😉👍,22,gt20,1.0,1.0,,,
2019-06-09 11:14:07,2.0,sudah punya accont berlanganan..tapi tetap tidak bisa buka kompas e-paper ..ini ..menyebalkan....aneh nya.lagi klo mau baca koran harus download...dan seleaai download...file tidak.bisa di buka....sungguh..ini meyebalkan. ..saya kecewa.,27,gt20,,,,-1.0,-1.0
2019-06-04 06:28:19,5.0,"Untuk memproduksi berita bagus perlu biaya besar. Bagi yang tak ingin berlangganan atau membaca berita secara berbayar, bisa lewat aplkasi berita gratisan. Kompas jadi salah satu barometer media massa terpeecaya di tanah air. Maju terus di tengah konvergensi media. Salam.",40,gt20,1.0,0.0,,,
2019-03-02 03:33:34,5.0,kompas id bikin memori internal saya penuh. seharusnya waktu dwonload berada di sd card. sampai saat ini masih begitu. sedangkan aplikasi yang lain sudah bisa melakukan change tempat memori ke sd card ketika didwonload. kalau begini saya terpaksa berhenti berlangganan koran kompas digital. sorry.,44,gt20,,,,,-1.0
2019-02-04 07:25:13,1.0,"Kalo aplikasi ditutup dan mau baca epaper lagi, walaupun sudah didownload sebelumnya. Jadi bikin penuh storage dan memory HP. Masih lbh baik Kiosk Kompas. Mohon pengembang memperhatikan hal ini. Tks.",30,gt20,,,,-1.0,-1.0
2018-12-17 10:07:55,5.0,"epaper kompos ini sangat baik untuk penikmat koran dengan inovasi digitalisasi. Namun, dengan segala hormat untuk beberapa masukan ada bagus epaper ini di kemas dalam bentuk pdf agar bisa di unduh langsung dan bisa dipermanenkan dalam partisi pengguna. Layaknya harian dalam bentuk fisik bisa juga digunakan sebagai koleksi untuk referensi. Mohon maaf yang sebesar besar apabila menyinggung. Terimakasih",58,gt20,1.0,,0.0,-1.0,
2018-12-02 23:44:04,1.0,Aslinya payah banget... Mo baca berita aja harus berbayar. Mending berita di sebelah aja lah. Padahal hanya ingin lihat iklan aja 😞 harus bayar..,24,gt20,,-1.0,,,
2018-10-12 23:09:16,5.0,"Suka baca berita kompas cetak tapi sayang gak bisa tersimpan dokumen berita harian kompas epaper yg telah didownload, untuk nanti dibaca di kesempatan lain misalnya",25,gt20,,,,-1.0,
2018-09-14 09:43:32,4.0,Semoga berita yang di samapaikan benar benar menjadi informasi yang akurat dan berharap agar setiap infomasi dapat di sampaikan secara cepat,21,gt20,0.0,,,,
